X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
308186.286921975,8139839.35617043,1828,4038,JINGAMVURA,Mashonaland Central,Secondary,Mazowe,S3,-16.8168,31.19996
285912.377677296,8100466.14852786,1829,4039,MUSARARA,Mashonaland Central,Secondary,Mazowe,S3,-17.17056,30.98723
291154.823787108,8113171.91657904,1830,4040,GWESHE,Mashonaland Central,Secondary,Mazowe,S3,-17.05626,31.0377
257822.653704404,8137854.37350112,1831,4041,NYAMHONDORO,Mashonaland Central,Secondary,Guruve,S3,-16.83005,30.72736
263921.949033388,8148976.4405048,1832,4042,KONDO,Mashonaland Central,Secondary,Guruve,S3,-16.73021,30.78573
334658.493909006,8057211.79253286,1833,4043,RUTOPE (CHINDOTWE),Mashonaland Central,Secondary,Bindura,S3,-17.56545,31.44208
331796.069764969,8131489.66971041,1834,4044,CHIHURI,Mashonaland Central,Secondary,Shamva,S3,-16.89407,31.42083
382986.328065099,8154630.96431672,1835,4045,NYAMAHOBOGO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.68806,31.90255
285896.446957429,8186484.00751872,1836,4046,MUZARABANI,Mashonaland Central,Secondary,Muzarabani,S3,-16.39346,30.99525
212976.823641365,8194543.2881717,1837,4047,CHEMACHINDA,Mashonaland Central,Secondary,Guruve,S3,-16.31307,30.31394
227048.073037256,8199444.50689019,1838,4048,MAKUVATSINE,Mashonaland Central,Secondary,Mbire,S3,-16.27044,30.4461
361129.831607685,8107660.20437249,1839,4049,BATSIRANAI,Mashonaland Central,Primary,Shamva,P3,-17.11136,31.69468
283482.005692727,8193422.28537015,1840,4050,HWATA,Mashonaland Central,Secondary,Muzarabani,S3,-16.33056,30.9733
232419.614532996,8166832.6349384,1841,4051,MAMINI,Mashonaland Central,Secondary,Guruve,S3,-16.56557,30.49255
223309.125503248,8201287.63637028,1842,4052,MUSHOSHOMA,Mashonaland Central,Secondary,Guruve,S3,-16.25337,30.41136
400715.03011352,8167776.11228075,1843,4053,BUNGWE,Mashonaland Central,Secondary,Rushinga,S3,-16.57006,32.06938
404358.156236303,8149358.69348944,1844,4054,NYAMATIKITI,Mashonaland Central,Secondary,Rushinga,S3,-16.73668,32.10275
356568.693318656,8113267.08237395,1845,4055,MADZIWA MINE,Mashonaland Central,Secondary,Shamva,S3,-17.06041,31.65218
291309.890400225,8095178.3206611,1846,4056,RUJEKO,Mashonaland Central,Secondary,Mazowe,S3,-17.21883,31.03745
332472.14099766,8144284.64374387,1847,4057,TANGENHAMO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.7785,31.42813
243423.991925466,8135540.4344549,1848,4058,MAGAYA,Mashonaland Central,Secondary,Guruve,S3,-16.84941,30.59206
357337.688742196,8127361.02091614,1849,4059,ZVOMANYANGA,Mashonaland Central,Secondary,Shamva,S3,-16.93309,31.66031
338382.521385452,8173262.7273045,1850,4060,RUWANI,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.51705,31.48563
348336.206448337,8195889.62333866,1851,4061,KAITANO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.31322,31.58036
298312.69166758,8175593.81978375,1852,4062,CHAWARURA,Mashonaland Central,Secondary,Muzarabani,S3,-16.49293,31.11051
310223.448238642,8165271.08440899,1853,4063,MACHAYA,Mashonaland Central,Secondary,Muzarabani,S3,-16.58718,31.2212
365590.951912306,8158877.74492194,1854,4064,CHIMUMVURI,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.64875,31.73968
,,1855,4065,CRAGSIDE PRIMARY SCHOOL,Mashonaland Central,Primary,Bindura,P3,,0
348771.821586934,8202111.25619405,1856,4066,CHIGANGO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.25702,31.58484
350224.942635772,8141557.35709853,1857,4067,MUDZENGERERE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.80435,31.59448
271558.363311554,8114019.63710122,1858,4068,MVURWI HIGH,Mashonaland Central,Secondary,Mazowe,S2,-17.04674,30.85375
296821.179779056,8117107.67334873,1859,4069,ST .ALBANS,Mashonaland Central,Secondary,Mazowe,S3,-17.02121,31.09128
415104.484505241,8170598.18390413,1860,4070,CHOMUTUKUTU,Mashonaland Central,Secondary,Rushinga,S3,-16.54511,32.20435
298622.344549714,8218183.30679567,1861,4071,MUSENGEZI,Mashonaland Central,Secondary,Mbire,S3,-16.10815,31.11709
261368.174899769,8172564.72811503,1862,4072,NEGOMO,Mashonaland Central,Secondary,Guruve,S3,-16.51688,30.76426
251266.774311472,8154520.29212794,1863,4073,CHIPANGURA,Mashonaland Central,Secondary,Guruve,S3,-16.67883,30.66771
319947.240135987,8077205.99117239,1864,4074,WAYERERA,Mashonaland Central,Secondary,Bindura,S3,-17.38366,31.30518
316230.074902754,8193207.77064151,1865,4075,HOYA,Mashonaland Central,Secondary,Muzarabani,S3,-16.33522,31.27971
329847.44305763,8164015.14399237,1866,4076,MUTUNGAGORE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.60002,31.40499
382941.028934571,8178738.25599259,1867,4077,PFUNYANGUWO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.47017,31.90336
370841.162053098,8167675.5391473,1868,4078,TSENGURWE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.56953,31.7894
361240.498737116,8208414.41472457,1869,4079,MUKUMBURA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.2008,31.70187
456766.91060431,8157182.19640704,1870,4080,CHAPINDUKA,Mashonaland Central,Secondary,Rushinga,S3,-16.66751,32.59455
422859.108276724,8153680.07325983,1871,4081,KAMANIKA,Mashonaland Central,Secondary,Rushinga,S3,-16.6983,32.27645
305667.162743048,8118816.89616002,1872,4083,MARONGWE,Mashonaland Central,Secondary,Mazowe,S3,-17.00653,31.1745
262289.13300212,8142293.65920669,1873,4084,CHIMBUMU,Mashonaland Central,Secondary,Guruve,S3,-16.79041,30.76972
,,1874,4085,BELGOWNIE,Mashonaland Central,Secondary,Mazowe,S3,,0
336497.05307615,8161268.40070532,1875,4086,NYAMASWAU,Mashonaland Central,Primary,Mt. Darwin,P3,-16.62531,31.46711
387591.170576917,8167341.76193452,1876,4087,GWASHURE,Mashonaland Central,Secondary,Rushinga,S3,-16.5734,31.94636
253241.448537687,8088831.24685285,1877,4088,CAESAR MINE,Mashonaland Central,Secondary,Mazowe,S3,-17.27235,30.67893
295688.421984396,8126220.53751627,1878,4089,GOMBEKOMBE,Mashonaland Central,Secondary,Mazowe,S3,-16.93878,31.08148
281903.307792161,8073050.37241576,1879,4090,SOMERSET,Mashonaland Central,Primary,Mazowe,P3,-17.41784,30.94681
300674.416565284,8132712.59037096,1880,4091,BARE,Mashonaland Central,Secondary,Mazowe,S3,-16.88056,31.12886
306552.632059628,8082107.17139561,1881,4092,THRUMS,Mashonaland Central,Primary,Bindura,P3,-17.33827,31.17958
263546.653692844,8075522.13538268,1882,4093,HOWICK RIDGE,Mashonaland Central,Primary,Mazowe,P3,-17.39366,30.77436
324110.726120467,8084501.56309512,1883,4094,CHIPADZE,Mashonaland Central,Primary,Bindura,P2,-17.31807,31.34495
289100.309324687,8105904.12700337,1884,4095,MAZOWE CITRUS  ,Mashonaland Central,Primary,Mazowe,P3,-17.12173,31.01771
348092.409387314,8088468.47812351,1885,4096,WADZANAI PRIMARY,Mashonaland Central,Primary,Shamva,P3,-17.28396,31.57083
327494.906686021,8058811.85744212,1886,4097,NYAVA,Mashonaland Central,Primary,Bindura,P3,-17.55045,31.37473
296516.034126467,8117276.25930679,1887,4098,ST ALBANS,Mashonaland Central,Primary,Mazowe,P3,-17.01966,31.08843
251131.098989365,8155354.59508788,1888,4099,CHIPANGURA,Mashonaland Central,Primary,Guruve,P3,-16.67128,30.66653
248341.904813967,8139957.65319085,1889,4100,NYANDORO,Mashonaland Central,Primary,Guruve,P3,-16.81005,30.63868
254840.684463336,8145269.74240011,1890,4101,CHAKAODZA,Mashonaland Central,Primary,Guruve,P3,-16.76276,30.7002
261737.50527816,8152279.85378603,1891,4102,MUZIKA,Mashonaland Central,Primary,Guruve,P3,-16.70015,30.7656
251489.644577225,8134646.29517944,1892,4103,CHIFAMBA,Mashonaland Central,Primary,Guruve,P3,-16.85836,30.66761
332647.116056113,8118604.9487404,1893,4104,NYARUKUNDA HIGH ,Mashonaland Central,Secondary,Shamva,S2,-17.01056,31.42785
454781.328947724,8164779.05528125,1894,4105,NYAMUZEYA,Mashonaland Central,Secondary,Rushinga,S3,-16.5988,32.57608
363577.530387761,8189104.90944237,1895,4106,CHISWITI,Mashonaland Central,Primary,Mt. Darwin,P3,-16.37545,31.7226
346470.208018657,8194262.13031537,1896,4107,KAITANO,Mashonaland Central,Primary,Mt. Darwin,P3,-16.32781,31.56279
363853.469209317,8205649.18601395,1897,4108,KATARIRA PRY,Mashonaland Central,Primary,Mt. Darwin,P3,-16.22594,31.72615
370842.246885021,8187807.26224065,1898,4109,KAMUTSENZERE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.38758,31.79054
376790.532489764,8196616.78194312,1899,4110,GOMO,Mashonaland Central,Primary,Mt. Darwin,P3,-16.30827,31.8467
410696.811813015,8166910.63117788,1900,4111,KATAKURA,Mashonaland Central,Primary,Rushinga,P3,-16.57828,32.1629
412988.022247395,8160999.03456435,1901,4112,RUSAMBO,Mashonaland Central,Primary,Rushinga,P3,-16.6318,32.18415
282566.429440173,8076831.25457203,1902,4113,KUNDAYI,Mashonaland Central,Secondary,Mazowe,S2,-17.38375,30.95343
302373.644311432,8216249.4292128,1903,4114,HOYA,Mashonaland Central,Primary,Muzarabani,P3,-16.12593,31.15199
325078.885778825,8084411.36723232,1904,4115,CHIPADZE,Mashonaland Central,Secondary,Bindura,S2,-17.31896,31.35405
370455.377383927,8167593.54607465,1905,4116,TSENGURWE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.57025,31.78578
378299.930632513,8161667.03399939,1906,4117,CHIRONGA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.62423,31.85898
285508.66444841,8104708.23780897,1907,4118,LANGHAM,Mashonaland Central,Secondary,Mazowe,S2,-17.1322,30.98385
293471.783425985,8104507.02196376,1908,4119,KAKORA,Mashonaland Central,Secondary,Mazowe,S3,-17.13475,31.05865
361117.777260767,8149343.1023855,1909,4120,MUTONDWE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.73466,31.69716
348588.498651121,8086940.57951046,1910,4121,WADZANAI HIGH,Mashonaland Central,Secondary,Shamva,S3,-17.2978,31.57539
229546.953488764,8180090.64517522,1911,4122,NYAKAPUPU,Mashonaland Central,Secondary,Guruve,S3,-16.44551,30.46721
330804.614459852,8176473.39867507,1912,4124,KUHONDO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.48751,31.41488
324908.308808536,8068651.956784,1913,4125,MUREMBE,Mashonaland Central,Secondary,Bindura,S3,-17.46134,31.35117
251002.974925413,8144176.4717599,1914,4127,ST.PHILIPS MAGWENYA,Mashonaland Central,Secondary,Guruve,S1,-16.77223,30.6641
364232.393968709,8179729.54049298,1915,4128,KAJOKOTO,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.46022,31.72818
363585.394577181,8190063.15266237,1916,4129,CHISWITI,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.36679,31.72273
344515.441532485,8173672.00543177,1917,4130,CHAKOMA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.51376,31.54311
362672.906650137,8204692.48651432,1918,4131,KATARIRA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.23452,31.71505
245290.694242339,8155241.23013283,1919,4132,CHIMFOMBO,Mashonaland Central,Primary,Guruve,P3,-16.67168,30.61179
320736.848587322,8054419.79473637,1920,4133,MUPANDIRA PRIMARY SCHOOL,Mashonaland Central,Primary,Bindura,P3,-17.5896,31.31071
310132.04499482,8067855.9410697,1921,4134,JINGO,Mashonaland Central,Primary,Bindura,P3,-17.46733,31.212
322590.914751902,8070911.75901159,1922,4135,CHIVESO,Mashonaland Central,Primary,Bindura,P3,-17.44074,31.32954
314437.423338479,8070989.379287,1923,4136,MASEMBURA,Mashonaland Central,Primary,Bindura,P3,-17.43938,31.2528
316604.165394737,8076471.13317793,1924,4137,DENGU,Mashonaland Central,Primary,Bindura,P3,-17.39003,31.27366
296958.127779231,8135165.2094476,1925,4138,GOTEKA,Mashonaland Central,Primary,Mazowe,P3,-16.85808,31.09421
324335.440969201,8084701.60252994,1926,4139,MARIAN,Mashonaland Central,Primary,Bindura,P2,-17.31628,31.34708
410431.578444997,8157142.85273387,1927,4140,CHAPARADZA,Mashonaland Central,Primary,Rushinga,P3,-16.66656,32.16003
317844.53023325,8178115.17455606,1928,4141,ST.ALBERTS,Mashonaland Central,Primary,Muzarabani,P3,-16.47172,31.29363
345027.568461497,8173708.89826696,1929,4142,CHAKOMA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.51346,31.54791
361271.970906011,8149894.04600419,1930,4143,MUTONDWE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.72969,31.69864
330905.986361302,8176616.9485731,1931,4144,KUHONDO PRIMARY,Mashonaland Central,Primary,Mt. Darwin,P3,-16.48622,31.41584
430060.459744087,8162377.16224199,1932,4145,MAKUNI,Mashonaland Central,Primary,Rushinga,P3,-16.61991,32.34426
422205.052906898,8153517.27519266,1933,4146,KAMANIKA,Mashonaland Central,Primary,Rushinga,P3,-16.69975,32.27031
398451.706727357,8157507.31655993,1934,4147,GWANGWAVA,Mashonaland Central,Primary,Rushinga,P3,-16.66278,32.04771
347322.484004564,8097654.39124814,1935,4148,BUSHU,Mashonaland Central,Primary,Shamva,P3,-17.2009,31.56423
,,1936,4149,ZINGORE,Mashonaland Central,Primary,Mt. Darwin,P3,,0
303524.336164759,8071277.40556517,1937,4150,CHIRISERI,Mashonaland Central,Primary,Bindura,P3,-17.43585,31.15011
346873.041164345,8104041.78539689,1938,4151,GONO PRIMARY,Mashonaland Central,Primary,Shamva,P3,-17.14315,31.56045
343279.55442123,8128850.74356144,1939,4152,MADZIWA  RURAL,Mashonaland Central,Primary,Shamva,P3,-16.91872,31.52843
329336.804384491,8113269.31700047,1940,4153,MUPFURUDZI,Mashonaland Central,Primary,Shamva,P3,-17.05853,31.39635
339634.940378693,8120982.71038754,1941,4154,MUTUMBA,Mashonaland Central,Primary,Shamva,P3,-16.98957,31.49365
336291.556274772,8112278.37179267,1942,4155,CHIDEMBO,Mashonaland Central,Primary,Shamva,P3,-17.06799,31.46161
318818.618519139,8077327.689965,1943,4156,WAYERERA,Mashonaland Central,Primary,Bindura,P3,-17.38247,31.29457
324324.542846367,8179110.69762593,1944,4157,DARWIN,Mashonaland Central,Primary,Mt. Darwin,P3,-16.46321,31.35439
,,1945,4158,MADZOMBA,Mashonaland Central,Secondary,Mbire,S3,,0
,,1946,4159,DONGOREMBANDA,Mashonaland Central,Primary,Bindura,P3,,0
,,1947,4160,WADZANAI 2,Mashonaland Central,Primary,Shamva,P3,,0
342961.201514218,8149436.64006297,1948,4161,KANDEYA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.73267,31.52688
329241.778999865,8125004.94802928,1949,4162,NYAMARURO PRIMARY,Mashonaland Central,Primary,Shamva,P3,-16.95248,31.39636
357923.039962554,8149560.9495011,1950,4163,CHAWANDA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.7325,31.66721
339215.323707249,8134174.92214263,1951,4164,MUPFURE,Mashonaland Central,Primary,Shamva,P3,-16.87033,31.49066
357840.433922002,8161933.46169286,1952,4165,CHIBARA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.62068,31.66721
348397.244523973,8168164.79169753,1953,4166,DOTITO,Mashonaland Central,Primary,Mt. Darwin,P3,-16.56378,31.57911
346393.349731154,8159950.92961419,1954,4167,MUDZENGERERE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.63788,31.55978
331372.497798935,8053582.10768579,1955,4168,GORWA,Mashonaland Central,Primary,Bindura,P3,-17.598,31.41084
322426.537934692,8064092.5834031,1956,4169,MUCHAPONDWA,Mashonaland Central,Primary,Bindura,P3,-17.50234,31.32743
325600.70383455,8053555.00163187,1957,4170,MASHAMBANHAKA,Mashonaland Central,Primary,Bindura,P3,-17.5978,31.35646
,,1958,4171,SANYA,Mashonaland Central,Primary,Muzarabani,P3,,0
,,1959,4172,MANDIMU,Mashonaland Central,Primary,Shamva,P3,,0
285485.267137487,8054372.4956835,1960,4173,HENDERSON,Mashonaland Central,Primary,Mazowe,P3,-17.58691,30.97865
279935.355231529,8044323.64203579,1961,4174,KUWADZANA  SALVATION ARMY,Mashonaland West,Primary,Zvimba,P3,-17.67714,30.92534
302908.765325653,8137529.49595513,1962,4175,BHOBHO   GARANDE,Mashonaland Central,Primary,Mazowe,P3,-16.83723,31.15025
298171.349581278,8122734.78825033,1963,4176,GUNGUHWE,Mashonaland Central,Primary,Mazowe,P3,-16.97049,31.10447
296695.709143785,8124085.24488837,1964,4177,MADOMBWE ,Mashonaland Central,Primary,Mazowe,P3,-16.95816,31.09074
314418.613318061,8141704.62653886,1965,4178,CHAONA,Mashonaland Central,Primary,Mazowe,P3,-16.80045,31.25858
292486.568793798,8110213.22524292,1966,4179,NZVIMBO  PRIMARY,Mashonaland Central,Primary,Mazowe,P3,-17.08311,31.04993
301769.61997222,8116671.66982029,1967,4180,NYAKUDYA,Mashonaland Central,Primary,Mazowe,P3,-17.02558,31.13771
307991.92368823,8117081.94142146,1968,4181,SHOPO,Mashonaland Central,Primary,Mazowe,P3,-17.0224,31.19618
302016.111451105,8111139.80517258,1969,4182,SHUTU,Mashonaland Central,Primary,Mazowe,P3,-17.07558,31.13953
308730.413307439,8129240.22129932,1970,4183,CHINEHASHA,Mashonaland Central,Primary,Mazowe,P3,-16.91261,31.20416
293312.886934746,8104432.37884707,1971,4184,KAKORA,Mashonaland Central,Primary,Mazowe,P3,-17.13541,31.05715
305062.581075476,8121177.62799712,1972,4185,MUKODZONGI  ,Mashonaland Central,Primary,Mazowe,P3,-16.98515,31.16903
300778.175770704,8130537.54463994,1973,4186,BARE,Mashonaland Central,Primary,Mazowe,P3,-16.90022,31.12964
295661.537696793,8112658.8496493,1974,4187,KANYEMBA,Mashonaland Central,Primary,Mazowe,P3,-17.0613,31.07998
309181.945319001,8136657.55228138,1975,4188,JINGAMVURA,Mashonaland Central,Primary,Mazowe,P3,-16.84563,31.20903
297506.032952424,8112720.0773611,1976,4189,MUCHIRIKUENDA  ,Mashonaland Central,Primary,Mazowe,P3,-17.06091,31.09731
296835.64820353,8071715.2194554,1977,4190,IRON DUKE,Mashonaland Central,Primary,Mazowe,P3,-17.4313,31.0872
299204.182012301,8103602.71137383,1978,4191,BELLROCK,Mashonaland Central,Primary,Mazowe,P3,-17.14343,31.11243
287475.868616697,8105403.7779321,1979,4192,KANHUKAMWE,Mashonaland Central,Primary,Mazowe,P3,-17.1261,31.0024
286098.221607687,8100194.65817223,1980,4193,MUSARARA  ,Mashonaland Central,Primary,Mazowe,P3,-17.17303,30.98895
291400.13398109,8113130.10408168,1981,4194,GWESHE,Mashonaland Central,Primary,Mazowe,P3,-17.05666,31.04
263852.610796949,8142283.51442882,1982,4195,CHIMBUMU,Mashonaland Central,Primary,Guruve,P3,-16.79066,30.78438
256443.760148673,8132441.27356427,1983,4196,MUCHERENGI PRY,Mashonaland Central,Primary,Guruve,P3,-16.8788,30.71384
243788.750346781,8159090.62478506,1984,4197,MUKWENYA,Mashonaland Central,Primary,Guruve,P3,-16.63675,30.59815
264988.558476709,8148988.285645,1985,4198,CHIMANIKIRE,Mashonaland Central,Primary,Guruve,P3,-16.73021,30.79573
223795.825599392,8175834.37404671,1986,4199,MUPINYURI ,Mashonaland Central,Primary,Guruve,P3,-16.48329,30.41288
225785.909847696,8174266.37100505,1987,4200,NYAMHONDORO,Mashonaland Central,Primary,Guruve,P3,-16.49768,30.43132
265216.321393653,8148938.77705426,1988,4201,KONDO,Mashonaland Central,Primary,Guruve,P3,-16.73068,30.79786
250234.108712111,8149501.67252135,1989,4202,RUWINGA,Mashonaland Central,Primary,Guruve,P3,-16.72405,30.65748
338353.725540617,8173259.19111558,1990,4204,RUWANI,Mashonaland Central,Primary,Mt. Darwin,P3,-16.51708,31.48536
349397.174615019,8162860.43067724,1991,4205,CHIUTSA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.61178,31.58813
368338.240079458,8179108.811523,1992,4206,PACHANZA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.46606,31.7666
325563.630719112,8195393.84723526,1993,4207,KADOHWATA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.31616,31.36722
338567.643360901,8061135.77167625,1994,4208,MUMURWI,Mashonaland Central,Primary,Bindura,P3,-17.53028,31.4792
334163.487378983,8057378.15918393,1995,4209,CHINDOTWE,Mashonaland Central,Primary,Bindura,P3,-17.56391,31.43743
328015.320844743,8065400.3711921,1996,4210,MUSANA,Mashonaland Central,Primary,Bindura,P3,-17.49096,31.38016
221346.453026386,8262293.29746115,1997,4211,CHAPOTO,Mashonaland Central,Primary,Mbire,P3,-15.7022,30.40014
257923.732156716,8187074.13304861,1998,4212,MAHUWE,Mashonaland Central,Primary,Mbire,P3,-16.38547,30.73353
312898.658535312,8135193.46123027,1999,4213,CHIGWIDA,Mashonaland Central,Primary,Mazowe,P3,-16.85916,31.24378
299080.074868337,8129381.30735335,2000,4214,RWERE,Mashonaland Central,Primary,Mazowe,P3,-16.91052,31.1136
331909.246760495,8131459.58964762,2001,4215,CHIHURI,Mashonaland Central,Primary,Shamva,P3,-16.89435,31.42189
281370.360483313,8078540.95540139,2002,4216,DANDAMERA,Mashonaland Central,Primary,Mazowe,P3,-17.36819,30.94235
,,2003,4217,MUSAWU,Mashonaland Central,Primary,Shamva,P3,,0
323979.527140119,8084676.40743311,2004,4218,BINDURA SALVATION ARMY,Mashonaland Central,Primary,Bindura,P2,-17.31648,31.34373
364160.078260929,8179005.456081,2005,4220,KAJOKOTO,Mashonaland Central,Primary,Mt. Darwin,P2,-16.46676,31.72746
286764.486805884,8094015.899591,2006,4221,NYACHURU  ,Mashonaland Central,Primary,Mazowe,P3,-17.22891,30.99461
360324.191988989,8155557.57880715,2007,4222,NYAMAZIZI,Mashonaland Central,Primary,Mt. Darwin,P3,-16.67845,31.6901
378591.164770637,8161852.35875978,2008,4223,CHIRONGA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.62257,31.86172
449320.806757381,8163454.80937698,2009,4225,CHITANGE,Mashonaland Central,Primary,Rushinga,P3,-16.61066,32.52486
369892.597998743,8150530.67131034,2010,4226,NYAKASIKANA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.72443,31.77953
368827.428235048,8149498.40979181,2011,4227,NYAKASIKANA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.7337,31.76948
384267.273965203,8157334.30472034,2012,4228,NYAMAHOBOGO,Mashonaland Central,Primary,Mt. Darwin,P3,-16.66369,31.9147
363849.362976122,8144036.33436645,2013,4229,NYAJENJE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.78278,31.72246
288630.076844115,8044600.04868771,2014,4230,GLENARA ESTATES,Mashonaland Central,Primary,Mazowe,P3,-17.67549,31.0073
286260.530956701,8185427.22501765,2015,4231,MUZARABANI,Mashonaland Central,Primary,Muzarabani,P3,-16.40304,30.99856
270323.585967846,8116672.90120829,2016,4232,HOLY ROSARY,Mashonaland Central,Primary,Mazowe,P3,-17.02265,30.84243
372632.743758173,8154447.56584509,2017,4233,KANGAIRE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.68918,31.80545
390219.604095315,8155015.82640959,2018,4234,KUJAWARA,Mashonaland Central,Primary,Mt. Darwin,P3,-16.68493,31.9704
343755.39108726,8204982.8465201,2019,4235,CHIMBUWE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.23075,31.5381
238366.322096579,8159605.0059847,2020,4236,MBIZIMWENJE,Mashonaland Central,Primary,Guruve,P3,-16.63151,30.54741
356520.353518019,8175390.8526477,2021,4237,SOHWE,Mashonaland Central,Primary,Mt. Darwin,P3,-16.49898,31.65568
213127.459079116,8194392.45160295,2022,4238,CHEMACHINDA,Mashonaland Central,Primary,Guruve,P3,-16.31445,30.31533
